x,y,z
-0.381702,-0.404279,0.323216
-0.380643,-0.406711,0.323041
-0.377523,-0.406973,0.322537
-0.375767,-0.408666,0.322251
-0.378575,-0.406973,0.318582
-0.380327,-0.405272,0.318849
-0.382071,-0.403563,0.319115
-0.381037,-0.398991,0.318968
-0.379626,-0.399978,0.314667
-0.381299,-0.400695,0.310729
-0.378185,-0.400952,0.310326
-0.375761,-0.401913,0.310012
-0.374018,-0.403585,0.309784
-0.37091,-0.403792,0.309382
-0.367132,-0.403248,0.308896
-0.36752,-0.404712,0.312965
-0.369264,-0.403064,0.313212
-0.371002,-0.401408,0.313459
-0.372733,-0.399744,0.313704
-0.374456,-0.398073,0.313948
-0.374094,-0.405763,0.317911
-0.37234,-0.407437,0.317643
-0.367209,-0.405444,0.316876
-0.365768,-0.406352,0.312717
-0.361334,-0.405034,0.3121
-0.356918,-0.403684,0.311485
-0.355171,-0.405278,0.311238
-0.353416,-0.406864,0.310989
-0.3537,-0.406118,0.307157
-0.355454,-0.404534,0.307387
-0.3572,-0.402944,0.307615
-0.35894,-0.401345,0.307843
-0.360673,-0.399739,0.30807
-0.360089,-0.401208,0.315814
-0.358355,-0.402821,0.315549
-0.356613,-0.404425,0.315284
-0.354866,-0.406022,0.315018
-0.354427,-0.409104,0.314946
-0.352659,-0.410691,0.314677
-0.352133,-0.411517,0.306944
-0.35391,-0.409941,0.307177
-0.347748,-0.410065,0.306381
-0.344216,-0.407044,0.309703
-0.345971,-0.405499,0.309951
-0.34772,-0.403946,0.310199
-0.346974,-0.407756,0.313828
-0.347087,-0.406943,0.322332
-0.345335,-0.408508,0.322023
-0.343576,-0.410065,0.321714
-0.344243,-0.400145,0.32185
-0.345959,-0.398585,0.322152
-0.347668,-0.397018,0.322454
-0.348798,-0.403047,0.326549
-0.347066,-0.404624,0.326225
-0.351184,-0.402203,0.326993
-0.349472,-0.404624,0.318023
-0.353852,-0.406022,0.318726
-0.355597,-0.404425,0.31901
-0.354668,-0.399869,0.31887
-0.359067,-0.401208,0.319576
-0.360791,-0.399589,0.319857
-0.362508,-0.397962,0.320137
-0.342494,-0.400199,0.316908
-0.340117,-0.400985,0.316523
-0.338387,-0.402513,0.316242
-0.337294,-0.404792,0.316061
-0.335548,-0.406308,0.315776
-0.334432,-0.40858,0.315592
-0.332669,-0.410083,0.315305
-0.328376,-0.408501,0.314617
-0.325986,-0.409205,0.31423
-0.326498,-0.407731,0.31874
-0.328247,-0.40625,0.319048
-0.330625,-0.405525,0.319464
-0.332365,-0.404025,0.319771
-0.336026,-0.404792,0.320408
-0.337102,-0.400233,0.324387
-0.338815,-0.3987,0.324708
-0.333448,-0.399493,0.323711
-0.331089,-0.400244,0.323273
-0.328731,-0.400982,0.322834
-0.328297,-0.401743,0.32632
-0.330014,-0.400244,0.32666
-0.333011,-0.400248,0.327247
-0.330778,-0.402518,0.330556
-0.327148,-0.401743,0.329806
-0.324164,-0.401706,0.329189
-0.321816,-0.402418,0.328701
-0.321904,-0.403951,0.332367
-0.319555,-0.404654,0.331853
-0.319634,-0.406193,0.335417
-0.321358,-0.404717,0.335815
-0.323075,-0.403234,0.336211
-0.321837,-0.403234,0.339597
-0.323544,-0.401743,0.34001
-0.322912,-0.402503,0.343516
-0.321206,-0.403997,0.343085
-0.318247,-0.403951,0.342342
-0.315915,-0.404654,0.341755
-0.317161,-0.404654,0.338472
-0.318874,-0.403184,0.338886
-0.311116,-0.402256,0.340556
-0.308798,-0.402922,0.339973
-0.307091,-0.404353,0.339541
-0.305377,-0.405775,0.339108
-0.306419,-0.40513,0.342938
-0.302891,-0.404215,0.342014
-0.303554,-0.401874,0.335212
-0.305255,-0.400465,0.335623
-0.308181,-0.400598,0.336325
-0.310495,-0.39994,0.336882
-0.309385,-0.400598,0.333083
-0.307679,-0.40202,0.332689
-0.305967,-0.403435,0.332294
-0.305991,-0.405624,0.328893
-0.30894,-0.405775,0.329536
-0.309437,-0.402798,0.32965
-0.309962,-0.40202,0.326248
-0.312915,-0.402147,0.326859
-0.315252,-0.401484,0.327344
-0.316338,-0.399269,0.327573
-0.317279,-0.395519,0.324173
-0.314956,-0.396192,0.323717
-0.313257,-0.397624,0.323381
-0.311552,-0.399048,0.323044
-0.309223,-0.399687,0.322586
-0.307509,-0.401093,0.322247
-0.305179,-0.401709,0.321789
-0.304063,-0.403883,0.321566
-0.302936,-0.406055,0.321341
-0.301194,-0.407433,0.320997
-0.298253,-0.407216,0.320421
-0.294132,-0.405388,0.319617
-0.295677,-0.402453,0.316704
-0.298002,-0.401895,0.317136
-0.299117,-0.399747,0.317347
-0.300829,-0.398383,0.317667
-0.303147,-0.397794,0.318098
-0.307926,-0.400313,0.318979
-0.305791,-0.400313,0.325387
-0.303469,-0.400926,0.324905
-0.301237,-0.403097,0.327861
-0.313622,-0.404472,0.33056
-0.315964,-0.4038,0.331072
-0.312325,-0.400712,0.333755
-0.323623,-0.40247,0.332745
-0.326603,-0.402503,0.333395
-0.325103,-0.400179,0.322163
-0.323384,-0.401651,0.321841
-0.321658,-0.403116,0.321519
-0.322237,-0.406117,0.318001
-0.317374,-0.403697,0.317157
-0.315636,-0.40513,0.316851
-0.313892,-0.406556,0.316544
-0.312142,-0.407974,0.316236
-0.31335,-0.403575,0.319978
-0.315078,-0.402147,0.320301
-0.3168,-0.400712,0.320623
-0.317353,-0.402147,0.312854
-0.316569,-0.403575,0.309264
-0.314207,-0.404215,0.308907
-0.313254,-0.401874,0.305385
-0.316856,-0.402798,0.305887
-0.319219,-0.402147,0.306219
-0.320954,-0.400712,0.306464
-0.324581,-0.401577,0.306969
-0.326312,-0.400118,0.307214
-0.326581,-0.399352,0.303672
-0.32485,-0.400808,0.303446
-0.323112,-0.402256,0.303219
-0.320742,-0.402922,0.302912
-0.321925,-0.403028,0.31007
-0.320183,-0.404472,0.309806
-0.328084,-0.406962,0.310989
-0.329836,-0.405484,0.311255
-0.329028,-0.400943,0.311143
-0.332474,-0.39797,0.311667
-0.334188,-0.396472,0.311928
-0.326261,-0.394134,0.310741
-0.332515,-0.403997,0.308073
-0.335543,-0.404025,0.308497
-0.337285,-0.402518,0.308743
-0.337749,-0.405547,0.305101
-0.341441,-0.406308,0.305575
-0.332148,-0.40247,0.304384
-0.314629,-0.39891,0.302132
-0.306728,-0.404669,0.315299
-0.304986,-0.406055,0.314992
-0.310572,-0.406797,0.344023
-0.312286,-0.405345,0.344476
-0.316466,-0.406962,0.345569
-0.319423,-0.407017,0.346344
-0.324261,-0.409343,0.347608
-0.326613,-0.408591,0.348226
-0.327702,-0.406308,0.348516
-0.32751,-0.402513,0.348474
-0.329205,-0.400985,0.348921
-0.330893,-0.399449,0.349367
-0.332575,-0.397906,0.349812
-0.332467,-0.403242,0.345912
-0.329485,-0.403269,0.345164
-0.329042,-0.406308,0.345046
-0.336097,-0.403946,0.346822
-0.34682,-0.400607,0.345598
-0.342545,-0.408442,0.340657
-0.340805,-0.410013,0.340255
-0.339058,-0.411576,0.339852
-0.342593,-0.409261,0.332989
-0.342732,-0.400474,0.364488
-0.34898,-0.40398,0.366331
-0.350666,-0.402335,0.366834
-0.334471,-0.40156,0.362039
-0.330874,-0.400892,0.360975
-0.327288,-0.400199,0.359914
-0.32498,-0.400985,0.359229
-0.325791,-0.400233,0.355627
-0.327466,-0.3987,0.356107
-0.325938,-0.398728,0.351822
-0.322992,-0.398737,0.351017
-0.319423,-0.39797,0.350043
-0.317745,-0.39946,0.349581
-0.314192,-0.398652,0.348612
-0.312512,-0.400118,0.348149
-0.310209,-0.400808,0.347518
-0.311915,-0.404654,0.351666
-0.313609,-0.403184,0.352151
-0.317782,-0.404761,0.353336
-0.317603,-0.400982,0.353293
-0.319282,-0.399486,0.353775
-0.320784,-0.399493,0.357989
-0.320362,-0.402518,0.357858
-0.318676,-0.404025,0.357355
-0.316983,-0.405525,0.35685
-0.315284,-0.407017,0.356344
-0.313579,-0.408501,0.355836
-0.311868,-0.409977,0.355326
-0.310284,-0.406193,0.358603
-0.313816,-0.407017,0.359689
-0.317362,-0.407816,0.360779
-0.319059,-0.406308,0.361304
-0.320749,-0.404792,0.361828
-0.319981,-0.402513,0.36622
-0.324787,-0.404747,0.367762
-0.323458,-0.405499,0.372192
-0.321238,-0.404747,0.375325
-0.321651,-0.401697,0.375475
-0.32456,-0.401638,0.376486
-0.326211,-0.400073,0.377064
-0.331665,-0.402944,0.378955
-0.336512,-0.405034,0.380636
-0.336355,-0.401784,0.388914
-0.333827,-0.407985,0.392082
-0.329867,-0.410483,0.390558
-0.329023,-0.405906,0.390245
-0.327208,-0.405906,0.393708
-0.329479,-0.405034,0.394608
-0.329891,-0.404148,0.398976
-0.323902,-0.405034,0.404749
-0.32166,-0.405906,0.403779
-0.320032,-0.407509,0.403072
-0.322971,-0.405617,0.413814
-0.325814,-0.405444,0.415121
-0.327417,-0.403792,0.415862
-0.331515,-0.405037,0.417743
-0.335002,-0.405527,0.419345
-0.33913,-0.406711,0.42124
-0.341371,-0.405713,0.422273
-0.342975,-0.403987,0.423014
-0.344572,-0.402254,0.423751
-0.346804,-0.40122,0.42478
-0.347744,-0.398764,0.425218
-0.342696,-0.399097,0.427542
-0.343623,-0.39665,0.427986
-0.340483,-0.400121,0.426494
-0.336367,-0.398991,0.424551
-0.334791,-0.400695,0.423803
-0.33258,-0.401672,0.422756
-0.330369,-0.402636,0.421708
-0.329401,-0.405037,0.421245
-0.327801,-0.406708,0.420486
-0.325578,-0.407639,0.419433
-0.323354,-0.408557,0.41838
-0.321741,-0.410198,0.417614
-0.316619,-0.406509,0.419497
-0.31821,-0.404883,0.420273
-0.319795,-0.403248,0.421046
-0.321373,-0.401606,0.421816
-0.321395,-0.400682,0.426301
-0.319828,-0.402335,0.425516
-0.319472,-0.404521,0.429812
-0.324445,-0.403359,0.432361
-0.327244,-0.403112,0.433794
-0.327563,-0.399978,0.433964
-0.330359,-0.399705,0.435396
-0.332534,-0.3987,0.436512
-0.335966,-0.399097,0.438268
-0.335614,-0.395241,0.438096
-0.335751,-0.403273,0.433454
-0.33355,-0.404279,0.432354
-0.33197,-0.405991,0.431562
-0.327906,-0.404804,0.429539
-0.328865,-0.403359,0.425449
-0.326041,-0.403585,0.424078
-0.315813,-0.401052,0.423517
-0.31303,-0.401208,0.422129
-0.313041,-0.400321,0.426529
-0.31088,-0.401208,0.425421
-0.311136,-0.404148,0.429892
-0.312693,-0.402516,0.430713
-0.308975,-0.405034,0.428755
-0.306813,-0.405906,0.427618
-0.301925,-0.406022,0.429283
-0.30348,-0.404425,0.430124
-0.305625,-0.403558,0.43128
-0.304299,-0.401208,0.43505
-0.302173,-0.402083,0.433874
-0.299458,-0.402203,0.432375
-0.297334,-0.403047,0.431201
-0.295793,-0.404624,0.430346
-0.293665,-0.405445,0.42917
-0.29919,-0.406118,0.427811
-0.297628,-0.407693,0.426967
-0.29548,-0.408508,0.425808
-0.292175,-0.4078,0.424031
-0.289456,-0.407824,0.422568
-0.287888,-0.409351,0.42172
-0.286072,-0.407816,0.416724
-0.284495,-0.409316,0.415892
-0.283468,-0.407052,0.419346
-0.281336,-0.407783,0.418197
-0.280647,-0.407731,0.413875
-0.276817,-0.406117,0.411868
-0.274126,-0.406022,0.410455
-0.271998,-0.406686,0.409336
-0.273151,-0.4038,0.413801
-0.271071,-0.4038,0.4167
-0.274289,-0.404654,0.418475
-0.275831,-0.403184,0.419329
-0.277366,-0.401706,0.420181
-0.278897,-0.400221,0.421029
-0.280421,-0.398728,0.421874
-0.28194,-0.397227,0.422716
-0.27958,-0.404025,0.425561
-0.277433,-0.404025,0.428451
-0.278953,-0.402518,0.429336
-0.280469,-0.401003,0.430218
-0.283119,-0.400985,0.431754
-0.285301,-0.400985,0.428805
-0.283777,-0.402513,0.427939
-0.283384,-0.40555,0.42771
-0.275906,-0.405525,0.427562
-0.276504,-0.407017,0.423813
-0.275795,-0.40247,0.423422
-0.273286,-0.406193,0.421994
-0.270635,-0.406117,0.420493
-0.269091,-0.407571,0.419616
-0.266994,-0.408241,0.418428
-0.26731,-0.402147,0.414628
-0.265773,-0.403575,0.413776
-0.26423,-0.404995,0.412921
-0.262681,-0.406407,0.412063
-0.261127,-0.407812,0.411202
-0.261628,-0.404215,0.4154
-0.259045,-0.403435,0.417792
-0.260563,-0.40202,0.418676
-0.262077,-0.400598,0.419556
-0.263585,-0.399168,0.420434
-0.265088,-0.397731,0.421308
-0.268254,-0.398585,0.423142
-0.268251,-0.401651,0.42734
-0.270309,-0.400943,0.428565
-0.267819,-0.403951,0.431002
-0.265218,-0.403885,0.429421
-0.262623,-0.4038,0.427844
-0.260034,-0.403697,0.426271
-0.262623,-0.404472,0.423989
-0.264136,-0.403028,0.424891
-0.265643,-0.401577,0.425791
-0.256914,-0.402798,0.424376
-0.255411,-0.404215,0.423459
-0.254839,-0.404058,0.419364
-0.254383,-0.403883,0.415088
-0.255904,-0.402492,0.415973
-0.255855,-0.403097,0.412135
-0.257381,-0.401709,0.413002
-0.252714,-0.402113,0.41036
-0.251186,-0.403478,0.409492
-0.248593,-0.403247,0.408025
-0.248736,-0.406423,0.411809
-0.250266,-0.40506,0.412699
-0.251792,-0.40369,0.413586
-0.249152,-0.402901,0.415987
-0.250659,-0.401526,0.416886
-0.252306,-0.403275,0.421574
-0.252389,-0.407026,0.421616
-0.249817,-0.406843,0.420053
-0.247252,-0.406642,0.418494
-0.242086,-0.405629,0.41919
-0.239554,-0.405388,0.417614
-0.24059,-0.403795,0.414451
-0.238054,-0.403531,0.41291
-0.235494,-0.402732,0.415094
-0.235427,-0.402202,0.418819
-0.234454,-0.40433,0.418194
-0.232965,-0.405653,0.417242
-0.229965,-0.404556,0.415334
-0.227477,-0.404243,0.413749
-0.227426,-0.403752,0.417387
-0.228898,-0.402447,0.41835
-0.230365,-0.401134,0.419309
-0.232335,-0.400609,0.420594
-0.233246,-0.40166,0.424934
-0.231787,-0.402999,0.423958
-0.230824,-0.405129,0.423312
-0.228241,-0.40433,0.425317
-0.226782,-0.405653,0.42432
-0.225319,-0.406969,0.42332
-0.223361,-0.407471,0.421985
-0.22311,-0.403248,0.425713
-0.218513,-0.402948,0.426354
-0.219941,-0.401645,0.427375
-0.221364,-0.400335,0.428393
-0.222783,-0.399016,0.429407
-0.225189,-0.399278,0.431122
-0.2286,-0.401104,0.433549
-0.230021,-0.399747,0.434565
-0.232788,-0.400536,0.432465
-0.234217,-0.399169,0.433465
-0.235557,-0.401324,0.430307
-0.231353,-0.401895,0.431462
-0.229696,-0.402999,0.426311
-0.229551,-0.395566,0.42623
-0.228124,-0.396897,0.425255
-0.226362,-0.401645,0.420347
-0.224903,-0.402948,0.419371
-0.224957,-0.403436,0.415779
-0.223481,-0.404721,0.414815
-0.222001,-0.405998,0.413847
-0.221003,-0.408082,0.413191
-0.219026,-0.40853,0.411902
-0.219018,-0.408964,0.40835
-0.22052,-0.407712,0.409309
-0.220546,-0.40401,0.409335
-0.223508,-0.405186,0.411219
-0.224996,-0.403912,0.41217
-0.224452,-0.410981,0.408202
-0.222929,-0.412242,0.407251
-0.2214,-0.413496,0.406297
-0.216069,-0.407741,0.406474
-0.215127,-0.405686,0.409368
-0.213165,-0.406097,0.408088
-0.210255,-0.404847,0.406194
-0.208774,-0.406055,0.405226
-0.207289,-0.407256,0.404256
-0.205334,-0.407617,0.40298
-0.202602,-0.402279,0.404512
-0.20406,-0.401093,0.405486
-0.203555,-0.403574,0.408502
-0.203898,-0.404023,0.412321
-0.202451,-0.405228,0.41131
-0.20054,-0.405597,0.409977
-0.199087,-0.406785,0.408962
-0.195627,-0.407965,0.410028
-0.196271,-0.405462,0.407002
-0.195156,-0.403109,0.413157
-0.192385,-0.401794,0.411141
-0.190075,-0.401291,0.409459
-0.187771,-0.400771,0.407782
-0.18797,-0.404954,0.411393
-0.186552,-0.406107,0.410334
-0.184696,-0.406411,0.40895
-0.183273,-0.407546,0.407888
-0.181396,-0.403886,0.409913
-0.182795,-0.402751,0.410981
-0.18419,-0.401608,0.412046
-0.187339,-0.403794,0.414439
-0.190507,-0.405953,0.416846
-0.191913,-0.404768,0.41792
-0.193315,-0.403574,0.41899
-0.194712,-0.402374,0.420057
-0.196105,-0.401165,0.421121
-0.197494,-0.399949,0.422182
-0.20005,-0.404453,0.420393
-0.198634,-0.405672,0.419336
-0.197214,-0.406882,0.418275
-0.19579,-0.408085,0.41721
-0.199306,-0.406882,0.416171
-0.200738,-0.405672,0.417217
-0.202165,-0.404453,0.41826
-0.203588,-0.403227,0.419299
-0.206407,-0.404444,0.42135
-0.204722,-0.405261,0.423872
-0.203764,-0.407325,0.423153
-0.202557,-0.405261,0.426024
-0.205358,-0.40275,0.428164
-0.20581,-0.407268,0.428496
-0.208001,-0.407268,0.42631
-0.209892,-0.40681,0.427719
-0.211312,-0.405531,0.42878
-0.213201,-0.40505,0.430189
-0.215092,-0.404556,0.431599
-0.217325,-0.404556,0.429305
-0.219232,-0.40405,0.430696
-0.219361,-0.40433,0.434779
-0.217945,-0.405653,0.433721
-0.223088,-0.406727,0.433498
-0.224518,-0.405388,0.434544
-0.222229,-0.405388,0.436914
-0.222178,-0.40166,0.436884
-0.225054,-0.402687,0.439024
-0.227447,-0.402901,0.440807
-0.228853,-0.401526,0.441857
-0.230753,-0.400926,0.443275
-0.233659,-0.401874,0.445437
-0.236544,-0.402654,0.443313
-0.235124,-0.404058,0.442274
-0.233698,-0.405455,0.441232
-0.232267,-0.406843,0.440186
-0.230832,-0.408224,0.439137
-0.227421,-0.406423,0.436656
-0.235474,-0.404669,0.43844
-0.236907,-0.403275,0.439465
-0.239356,-0.403435,0.441211
-0.241298,-0.402798,0.442597
-0.243757,-0.402922,0.444349
-0.23796,-0.401242,0.444348
-0.239371,-0.399823,0.445379
-0.241806,-0.39994,0.447153
-0.241425,-0.403028,0.451219
-0.242831,-0.401577,0.45227
-0.247733,-0.401651,0.451467
-0.245798,-0.402346,0.450056
-0.247776,-0.405345,0.447208
-0.249648,-0.404573,0.444207
-0.248719,-0.406797,0.443553
-0.247261,-0.408241,0.442534
-0.245799,-0.409677,0.441511
-0.244332,-0.411106,0.440485
-0.249108,-0.407463,0.439523
-0.252143,-0.408346,0.441589
-0.254137,-0.407661,0.442949
-0.255603,-0.406193,0.443951
-0.258127,-0.40625,0.44567
-0.259587,-0.404761,0.446669
-0.26158,-0.404025,0.448028
-0.263032,-0.402518,0.449021
-0.265022,-0.401758,0.450378
-0.264697,-0.404779,0.454694
-0.263247,-0.406308,0.45368
-0.260725,-0.406308,0.451922
-0.261125,-0.403269,0.456729
-0.263628,-0.403242,0.458513
-0.258657,-0.403269,0.459422
-0.257234,-0.404792,0.458382
-0.255806,-0.406308,0.457337
-0.254372,-0.407816,0.456289
-0.253407,-0.410107,0.460128
-0.257965,-0.413156,0.463516
-0.259406,-0.411614,0.464593
-0.261368,-0.41082,0.466057
-0.264389,-0.411517,0.468305
-0.264229,-0.407693,0.468196
-0.265116,-0.405371,0.468862
-0.263532,-0.406864,0.472454
-0.262119,-0.408442,0.471374
-0.25965,-0.408508,0.469494
-0.255097,-0.405534,0.466033
-0.251609,-0.404034,0.463381
-0.24762,-0.401743,0.460349
-0.246224,-0.403234,0.459283
-0.244312,-0.403951,0.457825
-0.24189,-0.403885,0.455981
-0.239474,-0.4038,0.454141
-0.238072,-0.405247,0.45307
-0.236664,-0.406686,0.451994
-0.235252,-0.408117,0.450915
-0.240014,-0.404472,0.450164
-0.237082,-0.403575,0.447983
-0.231356,-0.405624,0.447954
-0.227482,-0.403097,0.44501
-0.22363,-0.400536,0.442084
-0.219801,-0.39794,0.439174
-0.218419,-0.399278,0.438119
-0.217032,-0.400609,0.437059
-0.214682,-0.400335,0.43527
-0.213292,-0.401645,0.434208
-0.211897,-0.402948,0.433143
-0.210027,-0.403436,0.431717
-0.208625,-0.404721,0.430647
-0.209239,-0.405639,0.423411
-0.211138,-0.405186,0.424796
-0.212564,-0.403912,0.425837
-0.213984,-0.402629,0.426876
-0.214686,-0.403912,0.423623
-0.216599,-0.403436,0.424988
-0.212297,-0.403562,0.421922
-0.210389,-0.40401,0.42056
-0.208953,-0.405261,0.419534
-0.214411,-0.407268,0.419641
-0.215865,-0.405998,0.420657
-0.215574,-0.405639,0.416685
-0.21411,-0.406895,0.415685
-0.211693,-0.406505,0.414039
-0.20834,-0.404453,0.41176
-0.206881,-0.405672,0.410763
-0.206928,-0.402374,0.407395
-0.208385,-0.401165,0.408369
-0.210316,-0.400768,0.409656
-0.21321,-0.401993,0.411582
-0.215149,-0.401566,0.412875
-0.217577,-0.401938,0.414492
-0.219033,-0.400674,0.415465
-0.220484,-0.399402,0.416435
-0.217515,-0.401483,0.418017
-0.216066,-0.40275,0.417027
-0.213936,-0.399055,0.41933
-0.215361,-0.397788,0.420326
-0.216781,-0.396514,0.421319
-0.212952,-0.40853,0.418621
-0.202246,-0.408536,0.414745
-0.200794,-0.409744,0.413707
-0.199338,-0.410944,0.412665
-0.191599,-0.407965,0.414089
-0.193023,-0.406785,0.415153
-0.198616,-0.398251,0.412182
-0.200027,-0.397055,0.413191
-0.201435,-0.395851,0.414197
-0.206779,-0.401588,0.414335
-0.20534,-0.402809,0.41333
-0.210265,-0.401549,0.402791
-0.210679,-0.402747,0.399649
-0.209187,-0.403938,0.398717
-0.209553,-0.405121,0.395582
-0.211538,-0.404768,0.396789
-0.213044,-0.403574,0.397708
-0.214545,-0.402374,0.398623
-0.214574,-0.405672,0.402066
-0.219941,-0.407741,0.40189
-0.217778,-0.404847,0.397337
-0.216258,-0.406055,0.396431
-0.214734,-0.407256,0.395523
-0.210816,-0.40429,0.393201
-0.215307,-0.409634,0.389172
-0.21375,-0.410811,0.388288
-0.212189,-0.411981,0.387402
-0.217812,-0.399439,0.387308
-0.21983,-0.399075,0.388423
-0.22185,-0.398699,0.389539
-0.22337,-0.39749,0.390381
-0.22539,-0.397091,0.391497
-0.226904,-0.395864,0.392335
-0.228412,-0.39463,0.393171
-0.217841,-0.393822,0.3974
-0.216363,-0.395031,0.396519
-0.21488,-0.396233,0.395635
-0.217534,-0.399949,0.400445
-0.204985,-0.396131,0.399441
-0.203527,-0.397303,0.398509
-0.181875,-0.397155,0.403495
-0.180474,-0.398264,0.402471
-0.183273,-0.396038,0.404516
-0.177342,-0.395981,0.400195
-0.175945,-0.397066,0.399174
-0.174544,-0.398143,0.398151
-0.173139,-0.399212,0.397125
-0.171731,-0.400274,0.396096
-0.170318,-0.401329,0.395064
-0.172124,-0.401329,0.39329
-0.172094,-0.401515,0.390161
-0.171489,-0.404276,0.389733
-0.170041,-0.40531,0.388721
-0.168179,-0.405469,0.387423
-0.16632,-0.405616,0.386126
-0.164058,-0.404881,0.384552
-0.160069,-0.404129,0.38469
-0.158353,-0.404129,0.38634
-0.15732,-0.405986,0.385582
-0.157192,-0.406085,0.382634
-0.155749,-0.407052,0.381603
-0.154452,-0.407931,0.383488
-0.152708,-0.407931,0.385117
-0.151281,-0.408892,0.384051
-0.151734,-0.414261,0.384376
-0.15347,-0.414261,0.382757
-0.154545,-0.412417,0.383544
-0.157444,-0.410471,0.385662
-0.154133,-0.406962,0.386181
-0.154551,-0.407736,0.38946
-0.155185,-0.405002,0.38995
-0.156588,-0.40401,0.391021
-0.157196,-0.401274,0.391491
-0.158586,-0.400271,0.392552
-0.158203,-0.399536,0.389231
-0.156804,-0.400527,0.388187
-0.15858,-0.400527,0.386514
-0.159989,-0.399536,0.387543
-0.160991,-0.397672,0.388278
-0.16239,-0.396668,0.3893
-0.163786,-0.395656,0.390319
-0.165592,-0.395497,0.391635
-0.169721,-0.392753,0.388528
-0.171124,-0.391721,0.389508
-0.172523,-0.390682,0.390486
-0.173058,-0.399796,0.387737
-0.171196,-0.399966,0.386468
-0.168086,-0.397532,0.384356
-0.166651,-0.398538,0.383376
-0.165214,-0.399536,0.382394
-0.164994,-0.403139,0.382236
-0.167031,-0.400527,0.378035
-0.168493,-0.399536,0.378989
-0.167601,-0.402383,0.375611
-0.174445,-0.406748,0.371581
-0.173753,-0.409486,0.371163
-0.171388,-0.408717,0.36976
-0.176815,-0.407493,0.372988
-0.178341,-0.406485,0.373897
-0.184139,-0.402552,0.374369
-0.185656,-0.401515,0.37525
-0.18245,-0.409234,0.367764
-0.180886,-0.410239,0.366898
-0.179318,-0.411236,0.36603
-0.18006,-0.40784,0.35844
-0.181642,-0.406861,0.359251
-0.183654,-0.406748,0.360282
-0.184793,-0.404881,0.360869
-0.189152,-0.404881,0.354959
-0.190297,-0.403011,0.355505
-0.191884,-0.402003,0.356257
-0.193467,-0.400989,0.357007
-0.195964,-0.40169,0.358186
-0.196621,-0.398936,0.358503
-0.197726,-0.397041,0.359029
-0.19929,-0.395998,0.35977
-0.204368,-0.396217,0.365024
-0.203285,-0.398143,0.364494
-0.20688,-0.396827,0.366242
-0.212479,-0.397066,0.353838
-0.214074,-0.395981,0.354509
-0.215664,-0.394889,0.355179
-0.218247,-0.395472,0.356262
-0.215299,-0.399611,0.352268
-0.215259,-0.402624,0.346639
-0.215579,-0.399613,0.332638
-0.213918,-0.400656,0.332101
-0.216988,-0.399613,0.3299
-0.218145,-0.399613,0.327586
-0.21611,-0.398076,0.324393
-0.214668,-0.406,0.332331
-0.222122,-0.404551,0.33147
-0.233753,-0.405569,0.342035
-0.218948,-0.404728,0.365993
-0.216854,-0.405014,0.365029
-0.215247,-0.406135,0.364288
-0.220054,-0.402751,0.366506
-0.220967,-0.405791,0.373061
-0.219373,-0.406946,0.372285
-0.217774,-0.408094,0.371506
-0.222557,-0.404628,0.373836
-0.222642,-0.400962,0.373885
-0.224212,-0.399791,0.37465
-0.225816,-0.399791,0.372299
-0.227298,-0.401093,0.376145
-0.227048,-0.406505,0.395824
-0.231654,-0.40275,0.39844
-0.238995,-0.408434,0.395406
-0.245899,-0.403531,0.402804
-0.246677,-0.406981,0.410614
-0.244028,-0.402453,0.412943
-0.245533,-0.401104,0.413841
-0.243653,-0.404835,0.416311
-0.240441,-0.402687,0.422012
-0.241919,-0.401324,0.422957
-0.243392,-0.399954,0.423898
-0.24486,-0.398577,0.424836
-0.246323,-0.397192,0.425772
-0.24778,-0.395799,0.426703
-0.243242,-0.39936,0.427706
-0.241262,-0.399954,0.426414
-0.239799,-0.401324,0.425457
-0.238331,-0.402687,0.424497
-0.236347,-0.403247,0.423203
-0.237931,-0.402453,0.420413
-0.23725,-0.404269,0.427596
-0.239739,-0.404478,0.429254
-0.241204,-0.403097,0.430234
-0.243182,-0.402492,0.431553
-0.243072,-0.405624,0.435417
-0.245049,-0.404995,0.436764
-0.246724,-0.404215,0.43391
-0.249236,-0.404353,0.435583
-0.251754,-0.404472,0.437261
-0.253748,-0.4038,0.438591
-0.2565,-0.404573,0.436334
-0.257975,-0.403116,0.437299
-0.259444,-0.401651,0.43826
-0.259343,-0.404717,0.442317
-0.260808,-0.403234,0.443297
-0.262268,-0.401743,0.444273
-0.266831,-0.401743,0.438825
-0.266442,-0.404761,0.43857
-0.264951,-0.40625,0.437617
-0.263455,-0.407731,0.43666
-0.261417,-0.408433,0.43536
-0.258844,-0.408346,0.433722
-0.259457,-0.406022,0.43
-0.262578,-0.406889,0.431941
-0.266253,-0.408501,0.434225
-0.267762,-0.407017,0.435168
-0.270364,-0.407052,0.436787
-0.271867,-0.405547,0.437726
-0.275029,-0.406308,0.439692
-0.277357,-0.405499,0.445522
-0.280523,-0.406194,0.447537
-0.283137,-0.406118,0.449202
-0.284062,-0.403791,0.449797
-0.286678,-0.403684,0.451464
-0.285885,-0.403047,0.446457
-0.287374,-0.401462,0.447387
-0.284391,-0.404624,0.445523
-0.284746,-0.41227,0.445726
-0.286268,-0.410691,0.446677
-0.286377,-0.407693,0.442274
